ticker,cik
OBAWW,0002034313
CRBD,0001889539
SHFH,0002032609
DRDBU,0002032528
DRDBW,0002032528
VMCWF,0001892747
VMCUF,0001892747
HRZRF,0002060217
ONWRF,0002059986
TOKCF,0002066601
CCIIW,0002064683
CCIIU,0002064683
KYIVW,0002062440
KXHCF,0002053383
ASBRF,0002055337
GLIBK,0002057463
DAAQW,0002052162
DAAQU,0002052162
EGHAR,0002052547
EGHAU,0002052547
BKHAU,0002000775
BKHAR,0002000775
CCIXU,0002006291
CCIXW,0002006291
ESMR,0001995920
SEPSF,0001969766
HYAC-UN,0001970509
HYAC-WT,0001970509
ALURW,0001964979
LOTWW,0001962746
CRTMF,0001951089
CRMLW,0001951089
ALMP,0001956237
NOEMW,0001956648
NOEMU,0001956648
NOEMR,0001956648
TBMCR,0001934945
NTCS,0001933359
SXTPW,0001946563
APTN,0001938571
GSMT,0001940243
PCPPF,0002053411
TGE-WT,0002053456
AXINU,0002057030
AXINR,0002057030
MGHTF,0002062807
CRAQR,0002058359
CRAQU,0002058359
TWLVR,0002052243
TWLVU,0002052243
SPGDF,0002042556
IPODW,0002041047
IPODU,0002041047
ORIQW,0002044523
ORIQU,0002044523
RAC-UN,0002047497
RAC-WT,0002047497
STTPF,0002018852
TNMWF,0002013186
FSTWF,0002014254
IPCXU,0002012318
IPCXR,0002012318
FVNNU,0002010653
FVNNR,0002010653
DGMDF,0002034300
AACBR,0002034334
AACBU,0002034334
VWAVW,0002038439
MGCOF,0002039784
BDCIW,0002042292
BDCIU,0002042292
PSBAF,0002063685
GIWWU,0002080019
GIWWR,0002080019
BCSS-UN,0002064355
BCSS-WT,0002064355
BLRKW,0002081532
BLRKU,0002081532
BSAAR,0002051587
BSAAU,0002051587
WTGUU,0002053927
WTGUR,0002053927
LWACU,0002061379
LWACW,0002061379
ALUB-UN,0002041493
ALUB-WT,0002041493
NHICU,0002043699
NHICW,0002043699
GSHRU,0002044635
GSHRW,0002044635
SDHIU,0002034037
SDHIR,0002034037
MICLF,0002032399
KFIIR,0002029976
KFIIU,0002029976
PGACU,0002030829
PGACR,0002030829
SZZLU,0002030663
SZZLR,0002030663
TNEYF,0002073901
MKLYU,0002067592
MKLYR,0002067592
CCXIU,0002074973
CCXIW,0002074973
NWAX-UN,0002074878
NWAX-WT,0002074878
HNSPF,0002073669
HVMCW,0002070602
HVMCU,0002070602
CTATF,0002070829
REECF,0002070570
BCARW,0002065779
BCARU,0002065779
LSHGF,0002063675
SCSKF,0002063116
BPACU,0002064177
BPACR,0002064177
INACR,0002063816
INACU,0002063816
TDWDR,0002076616
TDWDU,0002076616
SRBEF,0002075141
EMISR,0002075816
CSCCF,0002075918
EVOXW,0002077954
EVOXU,0002077954
DYORW,0002079292
DYORU,0002079292
IPEXR,0002028355
IPEXU,0002028355
ATHNF,0002019367
BRETF,0002018463
CUBWW,0002015955
CUBWU,0002015955
MBAVU,0002016072
MBAVW,0002016072
SMNRW,0001913577
HOVRW,0001930021
LANV-WT,0001922097
FGSN,0001934850
FGN,0001934850
KMFG,0001935033
GRAF-WT,0001897463
CDTTW,0001896212
GRRRW,0001903145
ALVOW,0001898416
AIMUF,0001903464
AIMWF,0001903464
GRMLW,0001907223
LDDFD,0001919776
AVSBS,0002032732
AVPKS,0002032732
AEHGS,0002032732
ALOIS,0002032732
NAMMW,0002026514
AGMWF,0002022059
FERAR,0002025401
FERAU,0002025401
WLDSW,0001887673
ABPWW,0001893219
TVACU,0002033991
TVACW,0002033991
TICAW,0002032966
VDTA,0002033264
SVCCW,0002033593
SVCCU,0002033593
YDESW,0002011674
PMCUF,0002013003
MGSD,0002003750
SIMAW,0002014982
SIMAU,0002014982
EURKR,0002000410
EURKU,0002000410
DSYWW,0001999297
MRNOW,0001988776
SHMDW,0001987240
ABVEW,0001979484
SVUWF,0001973368
LIMNW,0001971387
CCGWW,0001965473
LMMY,0001939937
BCGWW,0001953984
LZM-WT,0001958217
MACT,0001957783
NE-WTA,0001895262
NE-WT,0001895262
MPTI-RI,0001902314
UCFIW,0001901203
HCICU,0002099093
HCICR,0002099093
BGTCF,0002098425
YMATF,0002108185
FGIIU,0002090452
FGIIW,0002090452
QADRU,0002083217
VACI-WT,0002080023
VACI-UN,0002080023
MMTXU,0002077033
MMTXW,0002077033
LAFAU,0002079106
LAFAR,0002079106
MBGCF,0002079706
MSOKF,0002087844
NUCLW,0002089283
MEVOW,0002087361
MEVOU,0002087361
GGPSF,0002087843
AMVIF,0002085236
OYCG,0001994582
LDXC,0001985554
TOYWF,0001985273
ZAPWF,0001955104
AAVXF,0001956827
GFRWF,0001966287
LGSP,0001970129
RKWBF,0001969729
RKWAF,0001969729
RCWBY,0001969729
BAERW,0001941536
LSBWF,0001946399
FMSTW,0001935418
AMBWQ,0001937441
AMBIQ,0001937441
NBRGU,0001918414
NBRGR,0001918414
SBCWW,0001930313
OAKUW,0001945422
SMXWW,0001940674
PERF-WT,0001899830
HUBCW,0001905660
HUBCZ,0001905660
FGMCU,0001906364
FGMCR,0001906364
RPDL,0001910975
JFBRW,0001885408
GGROW,0001886190
WLSS,0001887912
ASUUF,0001876716
ASCRF,0001876716
ASCWF,0001876716
MSSWF,0001882464
MSSUF,0001882464
NEXRW,0001885408
PGYWW,0001883085
COOTW,0001959994
ATCHW,0001963088
ABLVW,0001957489
OAKUR,0001945422
HSPUF,0001946021
HSPWF,0001946021
NMHIW,0001947861
USGOW,0001947244
ZOOZW,0001992818
INFQ-WT,0002007825
KWMWW,0002000756
MKDWW,0001991332
QETAR,0001978528
QETAU,0001978528
PBMWW,0001985062
RNGTU,0002078653
RNGTW,0002078653
IRAB-WT,0002077785
IRAB-UN,0002077785
APXTU,0002079253
APXTW,0002079253
BWIV-UN,0002082847
DNMXU,0002081125
DNMXW,0002081125
HACQU,0002089982
SAAQU,0002091222
SAAQW,0002091222
BBCQU,0002088295
BBCQW,0002088295
KBONW,0002088749
KBONU,0002088749
PNFP-PB,0002082866
PNFP-PC,0002082866
PNFP-PA,0002082866
KTWOR,0002086524
KTWOU,0002086524
WENNW,0002057043
WENNU,0002057043
PMTRU,0002061473
PMTRW,0002061473
SPHXF,0002063413
JENA-UN,0002060337
JENA-RI,0002060337
JXADF,0002065485
TPZEF,0002073655
FINGF,0002073638
LPUGF,0002068440
BKPKF,0002075877
BRRWW,0002076163
BLZRW,0002075310
BLZRU,0002075310
ALEGF,0002046098
LKSPR,0002043508
LKSPU,0002043508
SMFRF,0002048270
FIGXW,0002059033
FIGXU,0002059033
SSEAU,0002059165
SSEAR,0002059165
UYSCR,0002036973
UYSCU,0002036973
PACHW,0002040381
PACHU,0002040381
LTMGF,0002041918
RIBBU,0002035016
RIBBR,0002035016
LACHF,0002023870
SLXNW,0002022416
TYNPF,0002019040
TYHOF,0002018139
FACTU,0002028935
FACTW,0002028935
BLNH,0002029586
ALPWF,0002025774
POLEU,0002025341
POLEW,0002025341
DMAAU,0002028614
DMAAR,0002028614
ETHMW,0002028699
ETHMU,0002028699
FOACW,0001828937
TOMYF,0001826779
BNZIW,0001826011
SMEGF,0001830056
UHGWW,0001830188
JWSUF,0001831359
JWSWF,0001831359
IINNW,0001837493
INVZW,0001835654
CSTUF,0001834032
CSTWF,0001834032
NNFSF,0001834267
ALBC,0001834868
SABSW,0001833214
LUCYW,0001808377
GFAIW,0001804469
TALKW,0001803901
NCLTF,0001801729
EDBLW,0001809750
SES-WT,0001819142
PVOZ,0001824204
PRCWF,0001863362
IGTAR,0001866838
IGTAU,0001866838
IGTAW,0001866838
TVGNW,0001860871
MCAGR,0001859035
MCAGU,0001859035
LCFYW,0001875547
CFNHS,0001874979
CTYFS,0001874979
CTFTS,0001874979
CTFDS,0001874979
CTFPS,0001874979
CTYDS,0001874979
CFLAS,0001874979
CTFMS,0001874979
LNZAW,0001843724
DFLIW,0001847986
GDLG,0001848672
TBLAW,0001840502
XBPEW,0001839530
EONR-WT,0001842556
BFRIW,0001858685
AIRJW,0001855474
NVAWW,0001852551
NVAAF,0001852551
AEAEU,0001852016
AEAEW,0001852016
GDEVW,0001848739
ILLRW,0001769624
ADYYF,0001788707
PSKRF,0001789444
PINE-PA,0001786117
HSCT,0001721056
LARAX,0001753712
OZVN,0001751707
QFNHF,0001741530
BSMLP,0001621434
ACGP,0001642122
MYSEW,0001648960
IBIDF,0001654508
CAHPF,0001686009
FATPQ,0001705012
FABTQ,0001705012
MEIUF,0001699967
HPHTF,0001600928
FTAIM,0001590364
FTAIN,0001590364
WEIBF,0001595761
GGBY,0001616736
BCTXL,0001610820
BCTXZ,0001610820
WHLRL,0001527541
CCID,0001517767
PRHIZ,0001502292
OXLCL,0001495222
OXLCN,0001495222
PBATF,0001489088
OXLCI,0001495222
OXLCP,0001495222
OXLCZ,0001495222
OXLCG,0001495222
ARR-PC,0001428205
AZLUY,0001432364
AZUXY,0001432364
AZSAY,0001432364
PEB-PG,0001474098
PEB-PH,0001474098
GRKZF,0001437462
PSEC-PA,0001287032
SEAL-PA,0001308106
SEAL-PB,0001308106
GLP-PB,0001323468
DLR-PL,0001297996
RGPX,0001357878
ISMCF,0001332174
CPWPF,0002071911
CPRHF,0002071911
CPXWF,0002071911
TRGSU,0002098780
GIXXR,0002098712
GIXXU,0002098712
NNWWF,0002073913
ELEEF,0002073615
YCY-UN,0002075336
YCY-WT,0002075336
IGACU,0002075068
IGACR,0002075068
STLJF,0002077242
VGNT-WI,0002078008
BEBE-WT,0002079933
BEBE-UN,0002079933
CLBR-UN,0002091024
CLBR-WT,0002091024
SVNHF,0002089488
PAACU,0002087446
GPACU,0002085408
GPACW,0002085408
LFACW,0002084563
ADACU,0002083002
ADACW,0002083002
DUTBF,0002085208
LFACU,0002084563
MZYX-UN,0002097376
LKYRF,0002091585
OBCKF,0002094691
SVIVU,0002098242
SVIVW,0002098242
UAC-UN,0002098669
UAC-WT,0002098669
DBCAW,0002095161
DBCAU,0002095161
RFAMR,0002091712
RFAMU,0002091712
CNDHF,0002091663
TOETF,0002089506
PCCOF,0002089174
NHKGF,0002087500
CSHRW,0002087587
VHCPW,0002086264
VHCPU,0002086264
MAWAF,0002093667
TMTSU,0002097364
ZJNGF,0002093654
MUZEW,0002093484
MUZEU,0002093484
NGSCF,0002092248
MANDF,0002038958
JACS-UN,0002039058
JACS-RI,0002039058
COLAU,0002028201
COLAR,0002028201
KATJF,0002109545
ODERF,0002108124
MTAL-UN,0002107724
SWCPF,0002107960
GOODN,0001234006
GOODO,0001234006
TCEYF,0001232384
TCENF,0001232384
TCNCF,0001232384
TRPRF,0001232384
TRPPF,0001232384
TRPEF,0001232384
WAL-PA,0001212545
KELRF,0002107989
YMTKF,0002107946
CVCCF,0002120046
PONOU,0002108164
PALOU,0002101562
APXCF,0002093856
RNGOF,0002092252
ACAAU,0002096900
SUMAU,0002105838
GLED-UN,0002091484
ZJLMF,0002087840
ZSHOF,0002088776
ZKPU,0002087447
ZKPW,0002087447
WLIIU,0002083946
ALOVW,0002083989
ALOVU,0002083989
IEAGR,0002084396
IEAGU,0002084396
PAII-UN,0002069238
PAII-WT,0002069238
HCMAU,0002069856
HCMAW,0002069856
SOCAW,0002065948
SOCAU,0002065948
EVAC-UN,0002042902
EVAC-WT,0002042902
TKMEF,0002044863
MXUGF,0002061911
GMWKF,0002062522
RDAGU,0002055459
RDAGW,0002055459
TCLHF,0002073804
NPIFF,0002072389
NPICF,0002072389
BIREF,0002073268
KRSP-WT,0002074872
KRSP-UN,0002074872
FCRS-WT,0002074697
FCRS-UN,0002074697
DLMAF,0002073893
DSACU,0002082149
DSACW,0002082149
LLYVK,0002078416
LLYVB,0002078416
BIXIU,0002082542
BIXIW,0002082542
SPIWF,0002083221
AEAQU,0002083689
AEAQW,0002083689
LPCVW,0002083728
LPCVU,0002083728
MNMXF,0002109556
SWBGF,0002098324
BHAVU,0002097288
EURBF,0002106126
KPET-UN,0002095297
PTORW,0002093912
PTORU,0002093912
GLVHF,0002089499
AWTRF,0002092258
